Title,Created Date,smokeTests_certificate,sanity_sanityTests_certificate,regressionTests_certificate,useCaseTesting_certificate,endToEnd_systemTests_certificate,uatTest_certificate,databaseTests_certificate,serviceTesting_certificate,loadTests_certificate,stressTests_certificate,spikeTests_certificate,volumeTests_certificate,TipoDeEjecucionCertificate,automatedFunctionality_certificate,candidateToAutomate_certificate,loadTestsExecuted_certificate,loadingScript_certificate,loadTestingCandidate_certificate,executionEnvironment_certificate,Tipo de Incidente,Esfuerzo_certificate,unitTestingDevelopment_certificate,integrationTestingDevelopment_certificate,closedTests_certificate,critical_highBugs_certificate,opinion_certificate,EVC_CelulaCertificate,Enviroment
CERTI - CANALES - MEDIOS DE PAGO - MERCADEO/MERCADEO: Anuncio nueva Bamvirtual Empresas,14/09/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,2,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Mercadeo,
CERTI - A18 - ALPHA: Traslado información de SFTP a File Server,14/09/2023,F,F,F,F,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Evolutivo,10,T,T,T,F,Satisfactorio,Actívate 18/Alpha,
CERTI - TRANSACCIONAL -  LA ACADEMIA:  Ingreso de pólizas (emisión de cheques),18/09/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,3,T,F,T,F,Satisfactorio,Depósito Transaccional y Seguros/La Academia,
CERTI - A18 - ORACLE CX: Calendario de actividades.,19/09/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,25,T,T,T,F,Satisfactorio,Actívate 18/Oracle CX,
CERTI - A18 - ORACLE CX: Información Producto - Creación de oportunidad ,19/09/2023,T,F,T,T,T,T,T,T,F,F,F,F,Manual,F,T,F,T,T,QA,Evolutivo,90,T,T,T,F,Satisfactorio,Actívate 18/Oracle CX,
CERTI - A18 - GENESIS: Control de cambios Orquestador de TC - catálogo PCT,19/09/2023,T,T,F,T,T,T,T,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,2,T,T,T,F,Satisfactorio,Actívate 18/Genesis,
CERTI - BEG 18 - NOMINA PPR: Corrección de Pantalla Creación Marca ,20/09/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,8,F,F,T,F,Satisfactorio,Beg 18/Nómina PPR,
CERTI - TRANSACCIONAL - NEW CORE: Actualizar los precios de los servicios de TIGO  ,20/09/2023,F,F,T,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,4,F,F,T,F,Satisfactorio,Depósito Transaccional y Seguros/Req Client - New Core,
CERTI - PTD - CANAL EMPRESAS: LZ Gestión de Favoritos de un GE,20/09/2023,F,F,F,T,T,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,0,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - PTD - CANAL EMPRESAS: LZ Historico Transaccional No Monetario,20/09/2023,F,F,F,T,T,F,T,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,58,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
"CERTI - CICLO CRÉDITO - MANTENIMIENTO PA:  Agregar al filtro de Banca, todas las bancas de empresas ",21/09/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,4,T,T,T,F,Satisfactorio,Ciclo de Crédito/Mantenimiento Producto Activo,
CERTI - PREAPROBADOS - 9NA: Modificación tabla de oferta comercial,21/09/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,3,T,T,T,F,Satisfactorio,Otro,
CERTI - ORACLE CX - Validaciones Iniciales - Empleado Bam y Procesos Activos PIC y Ventas ,21/09/2023,F,F,F,T,T,T,F,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,25,T,T,F,F,Satisfactorio,Actívate 18/Oracle CX,
CERTI - A18 - ORACLE CX: Retomar oportunidad en revisión,21/09/2023,T,T,T,T,T,T,T,T,T,T,T,T,Manual,T,T,T,T,T,QA,Evolutivo,100,T,T,T,F,,Actívate 18/Oracle CX,
CERTI - A18 - ORACLE CX: Consulta detalle oportunidad,21/09/2023,T,T,T,T,T,T,T,T,T,T,T,T,Manual,T,T,T,T,T,QA,Evolutivo,40,T,T,T,F,,Actívate 18/Oracle CX,
 CERTI -A18 - ESCUADRÓN 18: Servicios de Políticas y Extornos Aprobados Parcial y Rechazados,21/09/2023,F,F,T,F,T,F,T,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,12,T,T,T,F,Satisfactorio,Actívate 18/Escuadrón 18,
CERTI - A18 - ESCUADRÓN 18Pantalla para gestión de extornos Centro de Conservación del Cliente,21/09/2023,F,F,T,F,T,F,F,F,F,F,F,F,Manual,F,T,F,F,F,Desarrollo,Evolutivo,20,T,T,T,F,Satisfactorio,Actívate 18/Escuadrón 18,
CERTI - TRANSACCIONAL -  LA ACADEMIA:  Agregar el consecutivo a todas las solicitudes de Cuenta Fácil Planilla ,22/09/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,T,F,F,T,Desarrollo,Express,2,T,F,T,F,Satisfactorio,Depósito Transaccional y Seguros/La Academia,
CERTI - TRANSACCIONAL - ANDROMEDA:  Cambio de tasa máxima para los productos Monetarios y Ahorros,22/09/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,3,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Depósitos,
CERTI - A18 - GÉNESIS: Consulta de oportunidades abiertas Pic-Fabrica/Oracle,22/09/2023,T,T,T,T,T,T,T,T,T,T,T,T,Manual,T,T,T,T,T,QA,Evolutivo,15,T,T,T,F,,Actívate 18/Genesis,
CERTI - A18 - GÉNESIS: Control de cambios MAC 6,22/09/2023,T,T,F,T,T,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,1,T,T,T,F,Satisfactorio,Actívate 18/Genesis,
CERTI - A18 - GÉNESIS: Control de cambios MAC 7,22/09/2023,T,T,F,T,T,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,1,T,T,T,F,Satisfactorio,Actívate 18/Genesis,
CERTI - PTD - CANAL EMPRESAS:  Extracción no monetarias MAC,25/09/2023,F,F,F,T,T,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,0,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - BEG 18 - ECOSISTEMA:  Impúlsame General,25/09/2023,T,F,T,T,T,F,F,T,F,T,F,F,Manual,F,F,F,F,T,QA,Express,297,T,T,T,F,Satisfactorio,Beg 18/Nómina Ecosistema,
CERTI - A18 - ORACLE CX:  Liquidación de expediente - Creación de oportunidad,26/09/2023,T,T,T,T,T,T,T,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,100,T,T,T,F,Satisfactorio,Actívate 18/Oracle CX,
CERTI - CICLO DE CREDITO - MANTENIMINIENTO PA: Cálculo de días mora en créditos castigados,26/09/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,7,T,T,T,F,Satisfactorio,Ciclo de Crédito/Mantenimiento Producto Activo,
CERTI - MEDIOS DE PAGO - QUE EXPLOTA: Mejoras al proceso POLIZA_CONTABLE_NETEO,26/09/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Qué Explota,
CERTI - EVOLUCION INTERNTA - FINANZAS + CONTA: Nueva Pantalla Autorizar Cheques,26/09/2023,F,F,T,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,F,T,F,Satisfactorio,Evolución Interna/Finanzas + Contabilidad,
CERTI - TRANSACCIONAL - ANDROMEDA / DEPOSITOS: Rep. cambios realizados en la apertura en una cuenta TA,26/09/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,7,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Depósitos,
CERTI - CANALES - MEDIOS DE PAGO - MERCADEO / CANALES FISICOS:: Agregar en Jteller las causas de ingresos No. 219 y 220 transacción 0084 y 108,26/09/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Canales - Medios de pago - Mercadeo/Canales Físicos,
CERTI - CANALES - MEDIOS DE PAGO - MERCADEO / CANALES FISICOS: Creacion de nueva fuente,26/09/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,T,F,Satisfactorio,Canales - Medios de pago - Mercadeo/Canales Físicos,
CERTI - A18 - ORACLECX: Carga de documentos - Creación de oportunidad,26/09/2023,T,T,T,T,T,T,T,T,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,136,T,T,T,F,Satisfactorio,Actívate 18/Oracle CX,
CERTI - BEG 18 - ECOSISTEMA: Pagina de Bienvenida,26/09/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,T,F,F,T,QA,Express,0,T,T,T,F,Satisfactorio,Beg 18/Nómina Ecosistema,
CERTI - DEPOSITOS- TRANSACCIONAL - SEGUROS / SEGUROS: Mejoras a reporte clientes contratantes,26/09/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Seguros,
CERTI - BEG 18 - TRANSACCIONAL:  Hallazgo MT103,26/09/2023,T,T,T,T,T,T,T,T,T,T,T,T,Manual,T,T,T,T,T,QA,Express,4,T,T,T,F,,Beg 18/Negocio Transaccional2,
CERTI - BEG 18 - TRANSACCIONAL:  Funcionalidad de Lista de deseos,26/09/2023,T,T,T,T,T,T,T,T,T,T,T,T,Manual,T,T,T,T,T,QA,Evolutivo,12,T,T,T,F,,Beg 18/Nómina Ecosistema,
CERTI - BEG 18 - ECOSISTEMA: Pantalla de Intereses y configuración de perfil,27/09/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,T,F,F,F,QA,Express,15,F,T,T,F,Satisfactorio,Beg 18/Nómina Ecosistema,
CERTI - BEG 18 - ECOSISTEMA: Página de Inicio del proyecto Impúlsame,27/09/2023,T,F,T,T,F,F,F,F,F,F,F,F,Manual,F,T,F,F,F,QA,Evolutivo,37,F,F,T,F,Satisfactorio,Beg 18/Nómina Ecosistema,
CERTI - BEG 18 - ECOSISTEMA: Desarrollo de pantalla Inicio de sesión Front end,27/09/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,T,F,F,F,QA,Express,12,T,T,T,F,Satisfactorio,Beg 18/Nómina Ecosistema,
CERTI - EVOLUCION INTERNA - SPARTANS / LA CUADRA: Campo Función,27/09/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,7,F,F,T,F,Satisfactorio,Evolución Interna/Administración + Talento Humano,
CERTI - BEG18: Smoke Test SVP - Impulsame ,28/09/2023,T,F,F,T,T,F,F,F,F,F,F,F,Manual,F,T,F,F,T,QA,Express,4,T,T,T,F,Satisfactorio,Beg 18/Nómina Ecosistema,
CERTI - BEG 18 - ECOSISTEMA: Funcionalidad Carrito de compras,28/09/2023,F,F,F,T,T,F,F,F,F,F,F,F,Manual,F,T,F,F,T,QA,Express,33,T,T,T,F,Satisfactorio,Beg 18/Nómina Ecosistema,
CERTI - ACELERADORA - MEDIOS DE PAGO:  Implementar descarga de Estado de Cuenta en PDF APP,28/09/2023,F,F,T,T,T,F,F,F,F,F,F,F,Manual,F,T,F,F,F,QA,Express,28,T,T,T,T,Satisfactorio,Aceleradora/Medios de Pago,
CERTI - ACELERADORA - MEDIOS DE PAGO: CONSULTA TASA PREAUTORIZADA Y POR SEGMENTO TRANSVERSAL,28/09/2023,F,F,T,T,T,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,18,T,T,T,F,Satisfactorio,Aceleradora/PFM,
CERTI - BEG 18 - ECOSISTEMA: Pantalla preguntas frecuentes,28/09/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,T,F,F,T,QA,Express,11,T,T,T,F,Satisfactorio,Beg 18/Nómina Ecosistema,
CERTI - PTD - CANAL EMPRESAS:  LZ Transferencias Programadas,28/09/2023,F,F,F,T,T,F,T,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,24,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - PTD - CANAL EMPRESAS:  Vencimiento de transacciones,28/09/2023,F,F,F,T,T,F,T,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,154,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - PTD - CANAL EMPRESAS: Corrección de SP para ACH masivo tipo agrupado SVE - Personas y Empresas,28/09/2023,F,F,F,T,T,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,0,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - PROYECTOS VARIOS - ORKESTER: REPLICACIÓN DE CANAL MAC A NUEVOS DIRECTORIOS.,28/09/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Soporte estructural,0,F,F,T,F,Satisfactorio,Otro,
CERTI - PROYECTOS VARIOS - ORKESTER: DEPURACIÓN Y PIPELINES,28/09/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Soporte estructural,0,F,F,T,F,Satisfactorio,Otro,
CERTI - PROYECTOS VARIOS - ORKESTER: Configuraciones en MAC - Autorizer,28/09/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Soporte estructural,0,F,F,T,F,Satisfactorio,Otro,
CERTI - PROYECTOS VARIOS - ORKESTER: Cambios en fuente ROOT KORAL,28/09/2023,T,F,F,T,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Soporte estructural,0,T,F,T,F,Satisfactorio,Otro,
CERTI - PROYECTOS VARIOS - ORKESTER: MODIFICACION EN CANAL MAC,28/09/2023,T,F,F,T,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Soporte estructural,0,T,F,T,F,Satisfactorio,Otro,
CERTI - PROYECTOS VARIOS - ORKESTER: Configuraciones roles,28/09/2023,T,F,F,T,T,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Soporte estructural,0,T,F,T,F,Satisfactorio,Otro,
CERTI - PROYECTOS VARIOS - ORKESTER: DESPLIEGUE PRIMER APLICATIVO FUNCIONAL,28/09/2023,T,F,F,T,T,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Soporte estructural,0,T,T,T,F,Satisfactorio,Otro,
CERTI - PROYECTOS VARIOS - ORKESTER: CREACIÓN DE PERMISOS PARA PANTALLAS DE KORAL -SP18,28/09/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Soporte estructural,0,T,T,T,F,Satisfactorio,Otro,
CERTI - PROYECTOS VARIOS - ORKESTER: Variables globales,28/09/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Soporte estructural,0,T,T,T,F,Satisfactorio,Otro,
CERTI - PROYECTOS VARIOS - ORKESTER: CREACION DE MENU ESPECIFICO PARA ORKESTER ,28/09/2023,F,F,F,T,T,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Soporte estructural,0,T,T,T,F,Satisfactorio,Otro,
CERTI - EVOLUCIÓN INTERNA - FINANZAS + CONTABILIDAD :  Validación Póliza Fija,28/09/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,4,T,F,T,F,Satisfactorio,Evolución Interna/Finanzas + Contabilidad,
CERTI - A18 - THE COLLECTORS: Colocar la calificación del crédito reestructurado (nacimiento de re-estructura),29/09/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,7,T,T,T,F,Satisfactorio,Actívate 18/The Collectors,
CERTI - BEG 18 - ECOSISTEMA:  Pantalla pagina de soporte Impúlsame ,29/09/2023,F,F,F,T,T,F,F,F,F,F,F,F,Manual,F,T,F,F,T,QA,Evolutivo,30,T,T,T,F,Satisfactorio,Beg 18/Nómina Ecosistema,
CERTI - BEG 18 - ECOSISTEMA:Página terminos y condiciones Impúlsame ,29/09/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,T,F,F,T,QA,Evolutivo,22,T,T,T,F,Satisfactorio,Beg 18/Nómina Ecosistema,
CERTI - BEG 18 - ECOSISTEMA: Funcionalidad pagina de categoría,02/10/2023,T,F,T,T,F,F,F,T,F,F,F,F,Manual,F,T,F,F,F,QA,Evolutivo,44,T,F,T,F,Satisfactorio,Beg 18/Nómina Ecosistema,
CERTI - BEG 18 - ECOSISTEMA: Funcionalidad detalle de productos,02/10/2023,T,F,T,T,F,F,F,F,F,F,F,F,Manual,F,T,F,F,F,QA,Evolutivo,34,F,F,T,F,Satisfactorio,Beg 18/Nómina Ecosistema,
CERTI - A18 - THE COLLECTORS: Optimizaciones al proceso de ejecución diaria SAC,02/10/2023,T,T,T,T,F,T,T,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,3,T,T,T,F,Satisfactorio,Actívate 18/The Collectors,
CERTI - PTD - CANAL EMPRESAS: LZ Historico Transaccional Monetario,02/10/2023,F,F,F,T,T,F,T,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evento,87,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - PTD - CANAL EMPRESAS: Extracción no monetarias MAC,02/10/2023,T,T,T,T,T,F,T,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,155,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - DEPOSITOS - TRANSACCIONAL - SEGUROS/ SEGUROS: API Búsqueda de asegurado por identificación,03/10/2023,F,F,F,F,F,F,F,T,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,7,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Seguros,
CERTI  A18 - PREAPROBADOS: Modificación en Qflow,03/10/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,T,T,F,Satisfactorio,Otro,
CERTI - BEG 18 - ECOSISTEMA: Plantilla orden de compra aliados,03/10/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,T,F,F,T,QA,Evolutivo,4,T,T,F,F,Satisfactorio,Beg 18/Nómina Ecosistema,
CERTI - A18 - ORACLE CX: Reporte Banking as a Service Y Reporte QA,03/10/2023,T,F,T,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,50,T,T,T,F,Satisfactorio,Actívate 18/Oracle CX,
CERTI - BEG 18 - ECOSISTEMA: Cambios en proceso de pagos,03/10/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,T,F,F,T,QA,Evolutivo,3,T,T,T,F,Satisfactorio,Beg 18/Nómina Ecosistema,
CERTI - CMPM - MEDIOS DE PAGO: Crear el log de la opción Critica “creación de un nuevo afiliado,03/10/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,F,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Mercadeo,
CERTI - ACELERADORA - MEDIOS DE PAGO: QA - Smoke Test pruebas de consulta y movimientos TDC,03/10/2023,T,F,F,T,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Soporte estructural,0,T,T,T,F,Satisfactorio,Aceleradora/Medios de Pago,
CERTI - ACELERADORA - MEDIOS DE PAGO: QA - Smoke Test PreAprobados,03/10/2023,T,F,F,F,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Soporte estructural,5,T,T,T,F,Satisfactorio,Aceleradora/Medios de Pago,
"CERTI - PTD - CANAL EMPRESAS: Smoke Test para funcionalidades Consulta de TDC, movimientos y detalles",04/10/2023,T,T,F,F,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Evolutivo,4,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - DEPOSITOS - TRANSACCIONAL - SEGUROS/ SEGUROS:  Layout Responsable de pago,04/10/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,7,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Seguros,
CERTI - TRANSACCIONAL - NEW CORE: Cancelación Pronto Pago,04/10/2023,T,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,4,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Req Client - New Core,
CERTI - TRANSACCIONAL - NEW CORE: Cambiar la base de datos de las causas de CrediQ (CXCA,04/10/2023,F,F,F,F,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,2,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Req Client - New Core,
CERTI - A18 - GENESIS: Smoke test inter canales - API Consulta de oportunidades abiertas Pic-Fabrica/Oracle,05/10/2023,T,T,F,F,T,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Preprod,Express,1,F,F,T,F,Satisfactorio,Actívate 18/Genesis,
CERTI - A18 - GENESIS: Servicio de conexión con LZ y Fuentes externas ( CUN Orquestador).,05/10/2023,F,F,F,F,F,T,F,T,T,F,F,F,Manual,F,F,T,T,T,QA,Evolutivo,170,T,T,T,F,Satisfactorio,Actívate 18/Genesis,
CERTI - PTD - CANAL EMPRESAS: Corrección en el SP de consulta de consolidado de cuentas depósito para mostrar el IBAN,05/10/2023,T,T,F,F,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,5,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - PTD - CANAL EMPRESAS: Corrección en el SP de consulta de consolidado de TDC para mostrar saldo de sobregiro,05/10/2023,T,T,F,F,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,5,T,T,T,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - TRANSACCIONAL - ANDROMEDA / DEPOSITOS: Crear nueva pantalla para creación de Nemónicos de nuevas Empresas por CxCA,05/10/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,6,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Depósitos,
CERTI - TRANSACCIONAL - NEW CORE: LLAMES SA,05/10/2023,T,F,F,T,F,T,F,F,F,F,F,F,Manual,F,T,F,F,F,QA,Express,3,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Req Client - New Core,
CERTI - BEG 18 - ECOSISTEMA: Plantilla de Bienvenida,05/10/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,T,F,F,F,QA,Evolutivo,2,T,T,T,F,Satisfactorio,Beg 18/Nómina Ecosistema,
CERTI - TRANSACCIONAL - LA ACADEMIA: Soporte Cuenta facil,05/10/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,1,T,F,T,F,Satisfactorio,Depósito Transaccional y Seguros/La Academia,
CERTI - PTD - CANAL EMPRESAS: smoke test en funcionalidades de TDC para estados bloqueados - Ajuste en sp de movimientos y sp_consultas_tc ,05/10/2023,T,T,T,F,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Soporte estructural,2,T,T,F,F,Satisfactorio,Canal Empresas/Etapa 3,
CERTI - ACELERADORA - ACTIVAS: Limite de abono a capital del 30% en hipotecario y autoplan,06/10/2023,F,F,T,T,T,T,F,F,F,F,F,F,Manual,F,T,T,F,F,QA,Express,27,T,T,T,F,Satisfactorio,Aceleradora/Activas,
CERTI - BEG 18 - ECOSISTEMA: Plantilla Cancelación orden de compra,06/10/2023,F,F,F,T,T,F,F,F,F,F,F,F,Manual,F,T,F,F,T,QA,Evolutivo,12,T,T,T,F,,Beg 18/Nómina Ecosistema,
CERTI - BEG 18 - ECOSISTEMA: Funcionalidad de botón de búsqueda,06/10/2023,T,F,T,T,F,F,F,F,F,F,F,F,Manual,F,T,F,F,F,QA,Evolutivo,23,F,F,T,F,Satisfactorio,Beg 18/Nómina Ecosistema,
CERTI - DEPOSITO TRANSACCIONAL Y SEGUROS - ANDROMEDA SEGUROS: Cambio de fechas en activaciones automáticas BS,06/10/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Seguros,
CERTI - CANALES - MEDIOS DE PAGO - MERCADEO - MERCADEO: Efecto Bam | Navidad Bam MDP ,06/10/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,30,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Mercadeo,
"CERTI - CANALES - MEDIOS DE PAGO - MERCADEO - QUE EXPLOTA: Creación, revisión y actualización de Logs de opciones críticas SOX ",06/10/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Qué Explota,
"CERTI - CMPM - MEDIOS DE PAGO: Opcion critica ""9146005""",06/10/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Qué Explota,
"CERTI - CMPM- MERCADEO: SGR 664,422 Tutoriales para empresas y personas",06/10/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,3,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Mercadeo,
CERTI - CICLO DE CREDITO - MANTENIMIENTO PA: Creación de Log y Reporte de Garantías y Desembolsos,09/10/2023,F,F,F,T,F,F,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,4,T,T,T,F,Satisfactorio,Ciclo de Crédito/Mantenimiento Producto Activo,
CERTI - DEPOSITOS - TRANSACCIONAL - SEGUROS: Validación en estados de Avisos de Cobro,09/10/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,3,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Seguros,
CERTI - CMPM - CANALES DIGITALES: Pase a Producción cuentas comprometidas ACH,09/10/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,3,T,T,T,F,Satisfactorio,Canales - Medios de Pago - Mercadeo/Canales Digitales,
CERTI - DEPOSITOS - TRANSACCIONAL - SEGUROS: Afiliación Automática de TC y Futuros Vencimientos,09/10/2023,F,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,Desarrollo,Express,2,T,T,T,F,Satisfactorio,Depósito Transaccional y Seguros/Andrómeda Seguros,
CERTI - ACELERADORA - ACTIVAS: Mejoras en proceso de solicitud de productos,09/10/2023,T,F,F,T,F,T,F,F,F,F,F,F,Manual,F,F,F,F,F,QA,Express,6,T,T,T,F,Satisfactorio,Aceleradora/Activas,
